youtube,facebook,newspaper,sales
196.9367171032904,15.990364096749147,25.093054457801294,
52.05419170546355,-4.235258427598083,15.757104609035913,4.056108519637668
338.4083591353717,35.62873967826705,64.65009448673962,13.74114884224294
169.75167149653197,48.20838359922486,53.624261046086396,9.707283645335984
359.4388648153293,20.900122538733676,33.250046375048,15.207809127912558
33.94439467195335,65.16814605461013,65.17160551919655,7.073071747471497
108.72493360602597,20.294368052470915,,7.476177949710126
132.97078275028528,35.7232440460805,71.1485730498992,13.520758387979225
331.2901900254159,-5.823434961546877,36.178754660323634,
,,28.239155169705583,
197.8542611104893,,52.347224513562054,10.33184380373236
,7.75925112609821,1.7452149212097865,14.275808475887517
,35.18998858598232,29.674882580553735,
-70.30440851025878,,50.756692981526605,
,51.15921922908986,74.93968253750853,15.534850393209458
111.77992095583862,25.473428599315884,38.58113522364417,6.876106547836142
60.92065950436256,28.512348794164712,40.4787549278322,6.66766114912819
111.84228255010775,51.87406577271048,,9.153893068887985
279.173076348135,39.356685745890886,23.195488728174222,14.743224953033636
404.48824417210926,-13.818737114690375,19.510034032313612,17.377904847067647
85.60623406011374,44.46511154569362,32.06719713486556,8.488984755034659
259.9747784231627,,50.55391577250255,14.545290046404734
251.9560650424304,45.19857427749217,11.552733850016114,6.778465585850975
36.53358905699258,-9.694218404009998,66.97728018364138,3.1335785123465976
137.84973020875987,42.869972286539706,32.373432758897366,11.135659371218715
261.36556402320247,9.17542947067938,,15.179594002283169
123.6714236424686,-4.941855637200145,27.1048829830223,4.828997909412717
170.23990083783238,-1.5513939501693663,29.09584195699453,8.66654742662064
89.87204976686452,21.535313045397842,8.951496601764216,1.8890991716628176
156.6067040768966,,31.048828402851463,9.013551094041162
296.7939242317058,40.43178439553334,-8.252117236964693,14.070417970800623
369.93965560187075,33.18315437177472,18.940204310534735,19.37504002230885
275.3796828285812,53.704874974565314,108.3401793486982,13.946958759754132
,26.129766793834484,36.653033472681706,7.654578595398496
258.99433517265095,42.14636068432828,-33.836085329511626,13.993769802878328
330.9463955542982,44.9041667673153,52.30572262102346,14.247348849491647
196.92825934242964,,51.76422196720645,7.397883853644437
104.69172991731637,45.039984237576036,60.68143748901802,5.197982474182677
191.2597106995611,32.17635936408843,-28.350835585628317,
367.97208958147684,26.093553672038055,43.690949896308844,
-39.362127497765584,22.859184781462123,,1.0527303281747074
,24.121194454158466,42.657986287608374,4.756510329994869
149.22244079841818,62.337021813232326,39.51008631424747,11.086231205416414
191.41537213743962,24.152168615224415,53.273113183325364,12.44556629506902
117.33053359537325,36.37820533098137,9.061554051086816,7.029064182485459
268.5516574592244,33.28088140308088,24.869467944889628,17.517326230948015
,23.381253721449376,60.04265061503481,10.589022465423636
428.587358265936,34.63956167083926,22.514878718571868,19.119442979915057
223.57041699049145,,18.71850393802103,15.265422215913453
12.798960919240415,54.2134029888851,12.110367179825907,2.8906367613790547
420.1988379932169,26.219759504879498,27.620841953384975,21.636726297042788
17.085423298229784,25.60750602727318,6.251742833192608,-0.5402542068381304
268.9236416798661,23.449158136275685,13.809410522069694,14.17988285839485
133.20362588731237,8.868542097046191,42.57936931719544,6.328155365116239
30.670052814052212,25.21185463557004,40.03758527379379,-0.055466588220657975
150.510195866002,,-0.22071176116584468,7.3249823403381225
262.0791217632051,-0.5779972214408176,29.56911715949849,12.85796020399767
253.6766564401375,14.960497863192884,47.66894206343657,13.710318969349105
222.03526621431874,,-5.240789382397132,11.885731906412893
-154.04548140088912,43.710556665532835,42.02408763681899,-6.8153131550120625
17.152162262598978,51.952346269749995,2.795364000423639,3.6339873134669562
190.52090901996485,28.4956506096592,,13.63105446329349
,47.44692731690411,43.614300620302416,
306.67276212011296,59.22067791042964,102.55327313829949,15.912304284411562
278.3046658388627,20.50834752036053,19.259121717530903,14.207269593533168
132.19310451636133,11.89416281410331,44.54207859844205,8.011768390992557
157.21913457901118,21.648069091914273,46.91892251118444,6.996559508097906
77.50103899063794,10.143196503737787,34.265199515628,
149.44141273157288,40.41545477642888,22.387189713117067,4.568663726819853
110.37141774257753,15.961877066649823,65.3893288155934,3.814352939263437
209.7620596582854,58.181415155539455,34.43621116062734,12.494919876388048
,28.88680630374958,10.85256690331861,7.022307973996397
,13.10762037493738,31.309385473068666,8.957029757957852
191.1452983634279,26.03429009428113,59.53811000103447,10.08694898482172
175.67822885590527,41.891671068709385,12.228139904084522,9.575712874642264
147.38786995886667,45.528839993025855,61.06828275691886,9.002717570612393
279.00869382697516,25.972942092772477,11.916126294220035,12.753533876569527
97.72457574196241,20.762820121288662,66.04941172334773,5.492465570174612
155.0074768533101,32.414639822621965,64.3047129991604,
221.476683068186,-12.039475174817778,59.24455553673617,
182.77845829448717,-17.68989108152832,,3.043509637264701
20.851673485144204,,16.209519299388166,1.2593439868934964
174.07587543501904,8.371968648334384,26.372268998393793,8.413697753423861
184.0879573545946,-1.5503317681046163,15.173237463708226,7.601672033570778
129.36736421023863,32.39270472079072,17.73545426622165,3.678003463955555
128.29575256735228,17.06039187294236,22.442374957959274,6.081118214933185
298.8395743453661,29.428314906629485,21.037515672773267,13.457065003090804
99.82545933743943,-5.822097898479758,13.914423275691725,-1.878623345465578
262.76564346537754,-7.485978215179163,80.1008656116933,10.841049927912556
231.40983561139393,42.774572880940156,47.66364717095706,12.408637465378744
272.1022191956271,30.872632386934644,-7.821699288603369,10.026730007112233
68.62507322094825,21.45016845196561,43.50573780616212,1.0388980814922197
221.21243115521983,23.233458197507623,73.57050129175536,12.030575597922791
,17.318976903519506,,14.346906351001024
,26.70595273637009,14.950198267548434,10.084397063378983
74.02506136305668,24.845773393251783,32.351334447623,7.197016559012592
,9.498664400649162,84.35713235617624,15.870540524925822
331.7732889653483,13.065321940184305,1.9555445565916756,10.960383664424466
202.15966924968106,,18.60128861584819,10.780096564834226
395.4351006201324,19.32735620923212,23.616343692406783,20.42389169021154
-1.115344055089139,,41.63384402378496,2.6082615892546825
302.71845305335194,27.50518800707658,35.99895162947281,17.59775364913193
85.22914306256045,48.266264879286894,-1.2421456221343306,
172.3264254755922,22.599561399933634,79.23129808491403,5.586854266208215
-113.8109920081684,14.115263602377564,53.231037858625754,-2.605374758919085
,,39.23914544733639,6.903484311082551
242.8646625377162,10.121311921164327,19.51537563422285,10.343510401471818
226.50405674025777,36.077818702216476,,10.896573755493836
160.7947861134813,,78.84316473495392,9.095182198472493
185.8077743814617,27.472881985168847,54.49593179636811,7.414707203201969
221.4659359068899,2.0073766606668713,80.20407160602804,14.341284161486245
68.3912991453094,7.232087059132482,55.999152054199726,2.2245224995512496
83.57688592430019,-2.5755119373869917,69.82179833978026,
76.45330557149047,34.98124647535106,82.36109580541006,3.48587274683253
-42.541721847122716,51.017891130097354,27.393540661749288,-1.0199996449738993
146.34236921675466,27.732046191145866,35.72456733693194,8.020990854315635
,53.66413892479672,65.58371258264386,5.973700450393439
-18.648689346612827,,55.3757772873779,0.9938479016481674
299.83531753691653,29.053724273268294,10.870293803617585,16.304368389502603
275.66951703630764,41.191517661043314,,12.969334560376833
,36.47618084477217,,7.774840109670409
114.22573752927693,30.92157042283356,57.91207702448406,9.211717830198937
121.14108464919451,36.02905308307479,11.166302317786197,5.4714687371845745
,42.8995018513535,20.834664944554817,11.892765432578855
197.69640729562323,-9.50953224703795,5.127423938991239,10.88172037327349
353.3848972759824,30.497643460612238,30.56175278631299,17.591532312765903
218.22391047954497,31.553138825785062,-3.8929429844023744,9.446859942050596
406.6168542714822,26.577497984338635,,18.232136641956316
220.3772920149732,14.601822117511732,45.66834484806654,8.642902893424061
215.04588691543862,28.356556474816724,5.8813652513426184,8.698645401137734
187.86858753026462,31.552097269297082,25.016891985787616,8.523201084811607
264.83906227756046,-5.635708892299103,42.33122022074786,13.181425089459815
233.49369113935984,50.88864543854102,1.5275586690349385,9.227786912895093
399.82467122113604,12.53569386627582,43.49459247102769,19.49255630523687
143.62004537864703,42.84023390769243,54.82380922296684,7.4646526278798
209.1471454317406,,32.86572864681892,12.823002878003663
26.547069982053017,,55.861080567396186,6.715274789794629
204.01657879428018,48.692074140466964,,12.07001759575967
221.41860635759002,33.72559177709357,2.5633077134604747,13.439133138862609
265.3525045856434,42.96930450882815,56.10442491529763,15.451007104417213
-44.568067625129686,41.96377863551355,,2.8089314364495594
21.731613057775945,25.67406205912995,20.270194895778562,3.5382560879406513
195.29965587298284,14.012166532873646,53.89932189266841,6.996928099035211
-10.097448573327142,,9.336017047438617,2.2312431998299487
146.9044432656994,10.364300043398035,43.324937338694596,7.005466377313664
154.81784788854534,-5.501464169120997,26.06030224924448,
,42.599532231184526,44.58994634484987,16.347419556569584
,37.59671028647804,52.62158987066324,15.173715142384935
268.3446907765252,70.873225057979,25.665901960722735,16.32823448094125
,49.54079974702957,33.77769003300511,16.409968615544223
-9.526550625357544,8.1167170329947,44.34849085342267,-2.2902985170958985
225.80661654381868,19.68315217914894,39.193488880335785,15.449588499250675
193.0599376095731,-3.600206151675547,-0.46406089731191713,6.632967410660949
297.34813056325146,-8.289062774815495,10.141148244494172,10.841246169340948
8.481652856162441,,52.84716870476012,
94.3263220431298,20.42739296615843,62.42913856846317,5.610697354787335
154.81838133830286,,28.254680432492833,4.136517575780232
253.07973357613582,50.228893261875065,37.03682612266094,13.576110679160008
,11.319911785396588,45.321284056711406,
90.08264363304671,48.930186955348795,,5.5878279636624235
95.45998876814542,13.761737129652065,-5.284810130297224,5.107612445854723
244.15064711289529,23.686267874604468,76.8614312188188,11.448658497708061
204.68668574018642,45.00876092121156,45.12762056680266,14.887950323377424
304.6294555546184,18.31835861746201,22.651830191847303,14.044643756776379
216.34299761458982,19.642293161445664,42.75752797390642,
228.32123875686113,21.41188654978115,47.824369428730485,12.562035233771551
22.73367829962538,-2.554717176316,65.8215353161702,2.0930370807638647
-116.24105472564304,15.331206076315672,,-4.534980721772435
130.27580064483442,13.172710108432495,18.164693917435574,6.512262968297816
259.06195713097196,40.29177904480423,,11.673506204496636
288.74660283453477,54.603137410895336,49.961014129386236,17.56610321095452
285.54730575855183,36.63265235726949,63.63101582162811,13.750567693628918
83.6984136904267,42.419429655237906,42.91737190673354,7.050199157484322
-34.396941916774296,38.56741626561019,36.38569326531125,2.886403075215454
206.60389222634552,,5.439535169604067,12.40510210184125
442.31123566467863,30.27018293101131,-26.71402809998237,17.086801553025005
78.04323075766123,39.112238000076914,69.8792702371795,2.014650785332058
164.43277871398718,,71.65440614786672,9.10345545043768
215.79148469507447,36.47481593171962,33.49130811207773,11.972252731686407
127.93862618387814,56.307041782180775,35.72808763975228,8.957250242649756
227.30025476521928,46.45762709715097,44.96125723515431,12.071882115073503
118.91750537453837,34.53226419203177,-18.997751317897,6.006322517873
180.53211011643467,16.25514654185742,4.30443673788097,11.870820511447196
219.5112658709711,24.00877728813347,45.79608492046008,14.080160680283479
159.07790319592843,35.5054025014438,50.5002774414902,9.243023683517283
217.198777167213,49.70523295935007,-17.652491977686296,8.925176859839047
204.76606016367316,31.45641602575153,7.305124538844282,8.440686210043577
277.9652581437604,44.22852121216894,24.683901136935006,14.097229991915242
195.76336876114271,33.65218997713459,-10.745056746558987,
112.72099805568074,35.34424351084032,50.488858766855586,
315.8587946843421,21.258008373145007,47.11000166908188,15.507119655459867
,47.32810042863214,60.06968715520024,8.967802352551342
-11.120150566164995,12.945294409042303,67.18533761141998,3.1931532860247818
250.9257103905033,18.0818369997581,22.127824698426178,12.906317398371577
224.3663610292163,33.25438220239028,18.56906759454776,10.830039465850138
109.47481992938069,44.68971742557916,44.14681159899855,6.603632266954935
320.4472563208167,12.328670786580544,4.370641668308799,15.126710699305269
-123.22057916810502,,33.95644861789574,-0.02624561232396605
104.41673141509204,16.782386313445677,-14.538166058133434,3.923353462963245
308.9185286331776,41.24863588517135,57.05928736405409,17.206278111358483
129.86542383597683,29.127562521641938,35.588764550675315,8.274343011824936
326.8257667642016,8.327787237361346,,17.20515606605053
220.88578191148318,36.380865528822056,14.70475493724691,11.43912396903424
147.75729709357364,23.781994595356355,80.48251603259095,7.479470741922217
269.16336947142537,10.07505281167975,39.62666021667478,14.592833766414845
4.578308613885383,28.982795551832332,31.329623611026854,2.093609541512768
268.49529375393973,55.59499811529257,4.704556293877136,16.477468601655083
42.76369210772535,41.432883125749484,37.80147870711786,1.5713229541251104
,45.61780002743953,26.216488574039126,14.378798977221974
181.06955714288165,48.044898834416585,19.068921301180964,12.325930271062173
177.39909018850963,32.278920806187536,,9.878878840169948
183.12034684402283,14.079413593574372,-8.036405430670804,11.060388825964058
79.72688910641499,41.70843709562835,55.33781054093258,7.5715433831380015
238.53340223411112,,-21.191308939558724,11.0678435419651
294.82886259585655,19.228649927186126,1.8828064654841512,14.509330599333722
293.1859482182574,19.41040042288554,43.23377592950355,14.945488615032103
154.6010833409687,48.200980019282895,78.89966597238957,11.704869268189249
125.3755938369618,24.32360872975613,43.20806684102125,8.998573414840866
116.37645246009905,36.15600207765159,4.456611931761291,9.249445603126754
41.21556070099891,28.20954879555036,,
,67.30582342993604,,9.421020772428598
,23.42585755521357,70.15412294154982,10.702911396467817
190.31821372838695,64.71508428781944,-2.2770930558634532,11.553910416389323
12.430681535558932,6.5432910869803536,47.932595756023275,-1.324496336757501
145.33410537594955,8.771202308735916,73.5691352580335,6.106969922871951
158.31374923566472,,31.898521248547354,11.989152049726606
91.6307784385962,36.512985217890424,45.54025164633923,
,18.274731219167627,25.29214374295807,6.168109348681323
170.79848120274156,26.86738623786201,25.58076130334012,9.546762562164425
146.30814454948967,-6.006040026908199,48.28814554152247,8.82294167100939
367.21547465554704,17.5692878522254,76.88430028191632,15.079884648770292
197.1552324586092,35.576948513220245,25.680398886653528,10.591858362445596
111.15998870317003,8.672396674895243,-18.394175355455168,3.976146213185894
116.8063737473341,-9.773127888625122,56.742107579137354,2.302834991992844
87.4702141401514,47.049841305835685,,8.490221572717024
42.471035982474206,12.881205687327085,13.556337911760068,2.2865261050461694
164.2910478622164,33.89763486656517,38.46164083166799,7.815571303459683
144.62007302040905,18.189371473809913,53.84200242912114,
97.49710003177057,9.606700804548854,4.448082917465197,6.506664956870472
107.0327435675255,12.473225878075166,31.028351668155025,8.012859083295728
163.85593064279593,,23.948665747876568,9.657299879373118
134.92610866910871,38.77279945940186,47.73342142105729,7.081733472073401
288.25755077277074,10.032934436329949,28.214244979152827,13.9150460636226
201.01605107712706,,55.666179958769696,
235.86470242496034,47.31461029775926,,11.457710026838697
154.9846478239813,49.531155058757825,13.626198288402446,9.285327174191096
65.70811134742226,32.305113568891706,36.82504734392322,0.21149332041746582
120.82326271612094,38.91422413219769,44.08895786162424,5.255820090705379
126.61624552734779,16.463489145125287,93.1311481535797,5.641870293034594
218.92130081238128,25.818760452325204,47.75370860692944,12.321873276527668
83.52050059870041,10.362695055771248,38.335076437564915,2.2538277785337293
111.36298337843878,37.64141087854769,,9.304669218697882
218.333471947983,3.0858741142471686,56.087589325186876,9.898052210667398
92.46099859413864,42.41052421455243,69.47183134787224,7.803066823810178
,37.47502413740303,53.50748087246767,12.70757606852962
80.1691289164769,26.669846230927963,44.763705409220634,4.7358775565575595
250.65820214649557,46.006627389488116,0.9857654396415683,10.920192499285209
258.1184910776374,13.61372178129985,,11.437892352833934
333.073369500953,19.058147709726185,77.3843675147845,13.123216711777022
317.4199779642844,36.56385809604977,21.374584009593153,17.86771968395343
345.9479094290758,25.48510466556414,59.38012401654423,15.907096573218507
145.06967112694946,62.07214270040781,65.65380759260688,6.429212871623376
280.83259399103423,39.33572853006976,,12.513629997042997
87.37337080747714,45.51557397402446,24.61133023407692,3.2663097857708494
215.4111603983119,40.83153176355162,9.564462364942305,9.466362065070387
,6.211769574280236,29.62455582336791,4.870914209645744
133.27473237095558,45.274904385935955,-2.4587964744678033,5.2578452936511155
115.74993476727019,,-32.18574196105556,6.813920805201692
318.23680467983183,32.190095235880364,51.57362796648944,17.325462329983726
281.11534579485556,10.425638807150122,4.548866206742545,12.945138575343801
298.1666685055395,29.876344190456166,60.781232183369,19.51695989977513
265.12592780570077,8.571545901838622,68.52666825303017,13.820814654120534
150.9070666191002,29.379530267988528,32.12995216487524,6.8847195886447015
98.74666071653031,,3.5895938132225425,4.583121885435028
302.8827136556573,18.20791315736746,1.4174816272984287,
-4.194529277699502,6.47886470858851,57.004894892053734,2.5065829312095707
11.2799851307729,31.082743299063747,63.097209020666675,0.0979975147313743
18.545020514187286,10.612229457185414,,0.7290562617393316
213.1331263842784,47.17528845111405,32.17354347721273,13.814346375055742
95.2145548630751,32.40555695756718,10.878597729561754,3.7773918185196056
190.58857711729175,22.400656552202506,15.075489006985364,11.141230513356307
120.63073059632643,75.91332233419382,27.45364340990656,7.379675124829134
135.66171333855524,15.4656526387847,49.49555838104696,4.999447678704404
175.52593445977573,10.373112065079514,97.30265315893274,8.296688963101015
152.51477585465966,24.18386279922088,58.29948178052925,5.9003835713429424
295.7116361333446,-11.557652510757027,26.143440828994194,14.962183252163541
84.02325801192076,30.501456767046488,45.20116724363238,7.044844178337071
73.07295120273363,16.35779139738535,,5.6135334782150315
-71.83478334846359,42.94230284950579,25.667632772879827,
276.8697139861871,30.486294874707735,39.89660181462283,14.073078709564596
164.5517381368318,27.727965852477645,16.00144732296858,
300.61546666595876,20.5564081374938,36.17572363186943,13.929660228055438
255.00036090714354,37.55520514979868,-2.1858631713307517,
199.2985725648789,-16.893859802734536,-27.18094567961596,
153.39981234701662,6.232867823413319,66.49679234420287,8.93209130569668
147.75729709357364,23.781994595356355,80.48251603259095,7.479470741922217
215.27499260568828,32.95555941262203,80.55762716067771,13.904598742919156
34.40197564385835,52.93788328310261,33.505923839150775,2.5369488568574656
1.3039151549788812,,37.147789381096736,-0.9073287547883526
235.00659315246298,31.58629540126226,32.7917979538853,10.526009565185243
68.18084250455243,7.991407347650583,29.866270939468905,5.0809330087861975
205.38807048058908,16.385606626829254,12.570267778402062,
166.26635039701398,,14.260969493964371,8.78231699692341
199.86296136003,49.2861921450954,,15.17394438437286
129.23241586688698,,28.507080385623098,3.542129675697861
169.47286621928487,8.607640325775336,36.33728649240318,8.061113157267632
289.5836028715213,27.737781481451208,,11.3631736972125
169.50692017467208,0.588407677403616,35.45885786410141,8.218924254177587
104.58289448365785,10.026873554708462,16.274240030297108,
84.85467401380609,41.80637077680467,24.378456909739043,4.725232246212381
104.83603745781063,42.97914352522248,34.96937658013584,6.119559806048192
,0.4936401317448791,14.03416991454802,
67.26724530791263,,28.14672916451094,5.315269855276274
168.179754579197,48.67979564411473,0.25595917808703206,9.345164657115873
154.0458122841518,12.334553532062484,62.265200782847664,6.198244070459258
130.95971341569216,26.657879268574966,19.194047321155733,3.1820668647688835
154.5200632561775,38.19383866829185,6.995829243840959,5.113253859790377
237.3692335387746,13.53173875614513,,12.126244950487719
108.58938585357147,38.107488621426754,35.14526597204958,7.82400889212258
161.3429849460705,-8.512452957335196,39.30814948364651,8.584470751997328
33.90918959138156,-5.609997237568475,10.924789887660424,2.7637764938659855
101.95524005082669,-8.545974688672292,7.924610105550823,3.0225078160684555
92.04436008456251,-1.1972837141959793,38.66818399206325,4.233001968687704
126.30706517777197,,29.886997345292716,4.915134438114791
,37.95522184962459,55.6741763997653,7.971136721187672
390.7830474336705,5.765210485851263,38.57595453479819,19.46108412811468
,40.603419778160905,96.31116625627618,10.413160431389384
95.45998876814542,13.761737129652065,-5.284810130297224,5.107612445854723
275.6426663583548,53.18932972164839,47.49259116550402,12.814677465049506
208.68345699687254,37.278443051464095,66.81591573274486,12.40798834134231
168.179754579197,48.67979564411473,0.25595917808703206,9.345164657115873
163.73483783013685,17.525451592733006,49.15385376175416,6.396588733599149
-42.59289753673079,,13.232814916790069,0.8401253641393296
112.09286901421414,0.8189093114817112,44.31864448889958,5.21441193935945
,39.02268567887504,28.070298645270405,10.562471052965376
52.814550648069456,13.695457266855378,21.18986893265636,3.244166453230317
185.78719909906434,55.668436142641156,41.619395526030374,12.287249619311249
,18.719646692304487,35.817647546367645,10.761777150380425
64.15263242436974,54.218729863628084,42.019488781969535,5.371902999659901
110.72249822133394,34.472265749712456,-0.46594851651835256,
366.3422302532332,27.82484857078454,79.66487767779381,18.434134770601176
111.26485935836251,11.91099680635023,28.841316680363303,5.77536145594017
81.73074692472215,-25.910229506527156,79.27257449010989,5.045349581864857
349.102096786783,33.24465757558873,14.079469773833235,16.453551339390025
122.42434033321416,,3.214855069755828,5.298866220375757
302.1842259970261,,67.89176684180221,
120.90624370773988,43.04164326763358,42.49179826257005,6.684927026291585
46.85438244753078,,2.3462749456089185,1.751734792279433
120.75973440457159,32.195978927599775,,8.902868037051267
205.2601702149384,26.99278003416902,49.2799630851543,10.676886622797662
318.9616617858692,24.40112387277582,,14.12943251855028
383.5444613560155,28.181354724481633,44.73861078486064,19.03740116491542
427.97270439912216,5.138718105917267,20.005400008777542,21.383635995994656
125.44252937004839,22.124659039974304,24.447335262948002,7.588068806160195
48.91767979107135,40.272675935039274,25.640093524679614,4.9091406213597
22.94162254072677,40.27245709704026,76.89929925452148,-0.12456656051661508
82.79303923264284,5.829888241369147,,
276.29796255465516,17.19901081018932,33.54980456330769,11.652881494113737
108.5863532663212,-0.3747063943333018,63.31430656149228,8.332761488039608
299.82474887405783,17.11455745210727,58.79537497245557,13.899330720348264
278.6025315080018,30.54651488282682,37.540451645104326,14.27102328950383
69.50505376105923,-1.5359548738501907,0.20300420461492763,3.086034673677598
203.65396302965743,14.990394008058189,43.68192759543228,8.169700613310145
261.8008807460382,35.19869338963379,65.42555388703043,14.504810521103845
284.316602199736,12.19638431522129,63.25410266077904,
140.88912410616513,44.83965352615205,39.72429424262805,3.821873822856589
197.45637312619263,24.25238342875459,53.853560653271174,9.93259543015612
,29.651656839479656,29.02996873258855,9.134878420076861
,56.90389892272226,25.913006845706565,
36.679727093176496,,67.84897876801756,
,43.10294928983629,24.914490538384968,19.88132627274391
326.9350336330431,-0.3595647983297354,-10.905566886608561,7.386468043768627
138.30118390758165,62.661348047117414,20.30269715683749,9.636358879242364
77.87091137275945,-23.062329589691945,50.842633335411435,1.6096596564431946
219.44088750542056,39.65286769848265,35.535857483744834,10.101428361426246
301.0029742051881,35.36258930350177,57.15621029854591,13.416170173772128
221.90094230097606,-19.454088242885785,80.02740170227068,6.598081079270969
176.78254479184824,20.38282730055354,59.31631780654397,10.036856876638822
218.04769243367167,51.874803766742716,34.74397381504477,11.860463015388056
89.6300229651065,18.186955815122374,3.1748715143671973,5.294480022602445
281.94285739998213,44.47295847866904,37.70373996202563,12.913597721393446
-30.783985433754566,59.10862781749819,,
257.76383151106785,,65.80269905979411,14.276338082601645
230.39355313905963,31.860622925000342,-13.110703263524059,11.949170900697792
212.6998732982866,49.177340635565386,82.56222829177206,
329.4307025045457,26.720000455911592,37.34346943488618,16.21018056741542
216.51116335236114,38.542416168460505,24.27626124026053,10.720702118059913
132.37949867659813,,20.375578264688265,8.190247341023104
192.5398933777356,36.11856823547285,37.3449685256477,7.727896638129294
216.6753362401243,38.058870696570835,46.6702898758425,12.072418402581146
263.41575916364155,,26.329040401426123,14.540860393869751
309.3249434306794,32.07980554348513,13.960619571322265,17.95209039847186
80.12631919953844,50.46392345848566,46.4615797113904,5.080599752129233
78.47958556498226,40.400022678043285,3.2250330356965833,5.788816991263189
,23.7656069304714,48.598271234098014,15.652576116845154
169.60469747991718,-24.805192456624223,48.460817445956636,4.922038883111215
118.59483158683658,24.16592714396198,,7.213027731782528
,41.856575652439815,,12.259846261033696
152.40388788144642,21.866373480623416,27.95127808570922,
123.69637311486395,10.673132954870614,59.54626176413756,9.292803457953731
261.29844944247867,21.229341479346406,,13.422028632640677
196.94147561381567,,55.39305222606403,15.332179708468658
,34.61077017026976,55.819853847738955,14.991981620379995
155.1270527065989,-0.46845552727655004,77.11406838046096,7.627609618508966
-131.32675205489278,48.811842168977364,63.5641079355713,
151.0879930209358,41.497174084602186,,10.583893590441807
-2.601701472650859,65.08296435795594,30.591149154061657,6.151648264032624
,-3.6347627327305148,62.48826328615871,6.272374478968516
267.9064660686704,39.58277261855266,36.25914565192848,12.032425960315647
64.98158805241914,30.915052094587345,71.31984800638236,6.232559666170877
247.70891877506742,9.857852291498027,31.57579701242669,12.1540692138475
365.095012619782,24.15549931468383,37.039286815231144,16.468950008591577
305.68197892007527,10.729927092263523,97.4329235048034,14.072374510588928
280.5303082734242,34.9124588447033,35.79631223956322,10.055717575883133
,,28.18869189736201,6.350110629040449
286.6111084391224,-19.348164089857637,12.441950833765642,10.969605757003542
21.971167482514915,46.7305193487195,13.805332430680462,2.930968848853377
263.9240948917163,23.360415760989415,46.10354188045985,12.720356399578495
121.11264541270533,21.564714945836194,23.53056492394218,5.434527494930284
357.2644855788654,28.378214888853353,18.810333844847623,15.651735245023252
,-1.9732992806317142,-24.136195874776632,4.680043730332246
133.3134938392389,33.481657518179645,,6.944848824105554
50.18616800578867,42.366837263179576,14.85434634349259,4.041068399028628
167.32027224442368,-5.323314839611609,-7.359014654820683,
149.15233290233584,42.62492313128604,69.16107122664965,8.85861942747592
219.88736864120438,25.136352905498597,83.63953988998472,15.844965986845938
,38.493517536533055,37.569007940400525,6.481968969371252
